sample_id,domain,complexity,condition,l0_norm,l2_norm,reconstruction_error,gini_coefficient,total_energy,run_id
logic_163,logical,4,hallucination,335,77.97366333007812,101.93824768066406,0.25147728661938995,1222.5664188861847,20251227_120628
logic_164,logical,5,fact,507,98.68595123291016,114.56483459472656,0.24545092436650195,1915.383996129036,20251227_120628
logic_164,logical,5,hallucination,503,100.40762329101562,123.82347106933594,0.25457886921717865,1931.8980779647827,20251227_120628
logic_165,logical,6,fact,592,105.43901824951172,116.81089782714844,0.2483140018610337,2270.3705476522446,20251227_120628
logic_165,logical,6,hallucination,668,114.55111694335938,124.90498352050781,0.24907771792594047,2628.1124304533005,20251227_120628
logic_166,logical,5,fact,618,113.28048706054688,121.43297576904297,0.25618267506077186,2435.7101171016693,20251227_120628
logic_166,logical,5,hallucination,347,75.36723327636719,100.6742172241211,0.22786919305311093,1250.657989859581,20251227_120628
logic_167,logical,4,fact,1121,160.6031036376953,180.06256103515625,0.25513268167696257,4773.277874708176,20251227_120628
logic_167,logical,4,hallucination,1089,147.44247436523438,165.81105041503906,0.2500713999258606,4365.3669312000275,20251227_120628
logic_168,logical,6,fact,468,92.6385269165039,116.82772827148438,0.24349295506516988,1751.6906983852386,20251227_120628
logic_168,logical,6,hallucination,547,103.81763458251953,116.6755142211914,0.25279977835668643,2094.234139919281,20251227_120628
logic_169,logical,5,fact,261,75.17385864257812,117.52703094482422,0.25845097112481596,962.5958261489868,20251227_120628
logic_169,logical,5,hallucination,633,112.13469696044922,127.3751220703125,0.24600425884855448,2459.07697558403,20251227_120628
logic_170,logical,4,fact,671,120.04594421386719,127.17984008789062,0.24698795795563955,2711.291360139847,20251227_120628
logic_170,logical,4,hallucination,510,99.19900512695312,114.64997863769531,0.23708085209133478,1994.2917557954788,20251227_120628
logic_171,logical,5,fact,885,140.86187744140625,152.55364990234375,0.2579037539392839,3720.725098967552,20251227_120628
logic_171,logical,5,hallucination,920,145.16128540039062,153.23158264160156,0.2589083005434736,3894.753570795059,20251227_120628
logic_172,logical,6,fact,560,106.4835205078125,112.73379516601562,0.24999329016927074,2128.908178448677,20251227_120628
logic_172,logical,6,hallucination,835,136.6876983642578,137.4321746826172,0.253525292077609,3400.872899413109,20251227_120628
logic_173,logical,4,fact,1149,168.66995239257812,178.9083709716797,0.266646124701416,4993.915154218674,20251227_120628
logic_173,logical,4,hallucination,513,95.61912536621094,111.24715423583984,0.2353555037687174,1951.8894231319427,20251227_120628
logic_174,logical,5,fact,393,91.37528991699219,129.33377075195312,0.2667590625780514,1538.8806192874908,20251227_120628
logic_174,logical,5,hallucination,546,111.55974578857422,133.9071044921875,0.25041682001988486,2199.6973217725754,20251227_120628
logic_175,logical,6,fact,560,103.04597473144531,107.49663543701172,0.24900139938004928,2147.6363019943237,20251227_120628
logic_175,logical,6,hallucination,674,115.95402526855469,114.79450988769531,0.25028052067483,2657.004273533821,20251227_120628
logic_176,logical,5,fact,675,139.56942749023438,139.4258575439453,0.27740138300049977,2843.2236248254776,20251227_120628
logic_176,logical,5,hallucination,780,133.6530303955078,149.54360961914062,0.2573365173194224,3219.7569013834,20251227_120628
logic_177,logical,4,fact,298,64.79743957519531,105.22264862060547,0.2226062190923983,1004.4989957809448,20251227_120628
logic_177,logical,4,hallucination,696,122.21392059326172,129.36647033691406,0.2641718513619993,2824.538974761963,20251227_120628
logic_178,logical,6,fact,262,61.47956085205078,98.88996124267578,0.22519270506873212,899.7885458469391,20251227_120628
logic_178,logical,6,hallucination,623,111.38013458251953,121.70846557617188,0.24554766032644526,2419.7060972452164,20251227_120628
logic_179,logical,5,fact,358,79.18675231933594,111.41941833496094,0.23696166318530487,1248.283294916153,20251227_120628
logic_179,logical,5,hallucination,392,86.19448852539062,108.83497619628906,0.24045575091578275,1420.1476273536682,20251227_120628
logic_180,logical,4,fact,646,117.06851959228516,122.14518737792969,0.2587939254723255,2617.7642970085144,20251227_120628
logic_180,logical,4,hallucination,490,93.8545150756836,111.5394515991211,0.24396482331659208,1860.8280036449432,20251227_120628
logic_181,logical,5,fact,340,79.20101165771484,105.34574127197266,0.23588477252366769,1224.9416100978851,20251227_120628
logic_181,logical,5,hallucination,557,108.05754852294922,124.32332611083984,0.24848154218246576,2219.4417654275894,20251227_120628
logic_182,logical,6,fact,201,54.52261734008789,100.30125427246094,0.22626487827607944,689.5691529512405,20251227_120628
logic_182,logical,6,hallucination,227,56.96791076660156,98.6965560913086,0.21550788279470767,779.174362540245,20251227_120628
logic_183,logical,4,fact,193,50.55881118774414,92.7795181274414,0.21096718757809518,622.711187839508,20251227_120628
logic_183,logical,4,hallucination,607,104.175537109375,111.51571655273438,0.2363542839811683,2299.215760946274,20251227_120628
logic_184,logical,5,fact,562,109.87994384765625,122.40970611572266,0.260131624574518,2228.5827298164368,20251227_120628
logic_184,logical,5,hallucination,874,145.08982849121094,153.5026397705078,0.25579159461166534,3718.9668819904327,20251227_120628
logic_185,logical,6,fact,440,89.77570343017578,113.31002807617188,0.2382632036256478,1632.238153576851,20251227_120628
logic_185,logical,6,hallucination,392,83.20164489746094,111.9820327758789,0.238310055120591,1421.859515786171,20251227_120628
logic_186,logical,5,fact,288,73.50914764404297,114.39949035644531,0.24942800153028966,1067.2938482761383,20251227_120628
logic_186,logical,5,hallucination,240,60.691162109375,103.06401824951172,0.2260986342171838,813.4959863424301,20251227_120628
logic_187,logical,4,fact,537,96.69843292236328,107.327392578125,0.23226571672066543,2011.8742100000381,20251227_120628
logic_187,logical,4,hallucination,253,58.4734992980957,92.09357452392578,0.20424156849864028,837.0487701892853,20251227_120628
logic_188,logical,6,fact,1042,143.8512725830078,147.711669921875,0.23999247031082582,4207.3461837768555,20251227_120628
logic_188,logical,6,hallucination,978,139.2487030029297,141.06881713867188,0.2389417470140769,3948.7242864370346,20251227_120628
logic_189,logical,5,fact,603,109.7157211303711,118.4557876586914,0.2557888738778147,2388.1550348997116,20251227_120628
logic_189,logical,5,hallucination,502,101.43306732177734,112.69322204589844,0.253497649433128,1986.3222451210022,20251227_120628
logic_190,logical,4,fact,343,82.40167236328125,107.52275085449219,0.25241186742475263,1271.3405104875565,20251227_120628
logic_190,logical,4,hallucination,283,76.30484771728516,106.98839569091797,0.2626930111870569,1071.5108473300934,20251227_120628
logic_191,logical,5,fact,363,79.72809600830078,106.34667205810547,0.23458675092989423,1324.2074142694473,20251227_120628
logic_191,logical,5,hallucination,402,85.23725128173828,107.19779968261719,0.24819996732189042,1503.9751452207565,20251227_120628
logic_192,logical,6,fact,509,97.33319091796875,112.4379653930664,0.2479005356379611,1892.103960633278,20251227_120628
logic_192,logical,6,hallucination,408,80.97205352783203,104.48416137695312,0.22193396085737316,1458.1165388822556,20251227_120628
logic_193,logical,4,fact,283,62.406219482421875,95.03083038330078,0.21543531639870794,956.0771919488907,20251227_120628
logic_193,logical,4,hallucination,309,77.40608215332031,105.24158477783203,0.2390357708954256,1059.155986905098,20251227_120628
logic_194,logical,5,fact,512,104.0799789428711,123.40982055664062,0.25358437960506874,2012.4528532028198,20251227_120628
logic_194,logical,5,hallucination,530,101.68626403808594,109.39791107177734,0.2519128592561368,1986.2482559680939,20251227_120628
logic_195,logical,6,fact,387,82.3604507446289,103.98889923095703,0.25372239227648863,1426.5057867765427,20251227_120628
logic_195,logical,6,hallucination,364,80.79229736328125,103.52959442138672,0.25635792930395995,1353.4797827005386,20251227_120628
logic_196,logical,5,fact,1175,177.03567504882812,196.59849548339844,0.27468013545415926,5214.448929786682,20251227_120628
logic_196,logical,5,hallucination,867,139.5409393310547,143.22335815429688,0.25850804245677783,3531.8502246141434,20251227_120628
logic_197,logical,4,fact,417,81.2506103515625,113.26026153564453,0.21770456163979524,1522.1789227724075,20251227_120628
logic_197,logical,4,hallucination,265,70.70809173583984,110.3492202758789,0.23750090893859532,984.1237057447433,20251227_120628
logic_198,logical,6,fact,385,86.62007141113281,103.02760314941406,0.25335825379584787,1488.3984643220901,20251227_120628
logic_198,logical,6,hallucination,415,89.71649169921875,104.81470489501953,0.25378676895718777,1602.6200221776962,20251227_120628
logic_199,logical,5,fact,327,71.67217254638672,110.32630920410156,0.2298589913998874,1170.7039558887482,20251227_120628
logic_199,logical,5,hallucination,339,77.00865936279297,110.22854614257812,0.24166654194276105,1234.7721964120865,20251227_120628
logic_200,logical,4,fact,492,89.2517318725586,107.311279296875,0.23158137732846362,1740.8530949354172,20251227_120628
logic_200,logical,4,hallucination,583,112.06754302978516,115.41825866699219,0.24867097062305699,2234.0497608184814,20251227_120628
adv_001,adversarial,9,fact,878,139.83822631835938,146.6107635498047,0.2522403330436236,3620.422879576683,20251227_120628
adv_001,adversarial,9,hallucination,424,88.38301086425781,123.34326934814453,0.2490759903530364,1619.5462852716446,20251227_120628
adv_002,adversarial,8,fact,856,145.04644775390625,163.3014373779297,0.26448261160206576,3567.524238348007,20251227_120628
adv_002,adversarial,8,hallucination,699,127.69420623779297,141.44046020507812,0.2715956307621803,2854.7059618234634,20251227_120628
adv_003,adversarial,9,fact,349,80.20882415771484,116.00457000732422,0.2529295108635141,1291.0250570774078,20251227_120628
adv_003,adversarial,9,hallucination,389,88.29194641113281,118.73336029052734,0.2510330270381338,1483.5940227508545,20251227_120628
adv_004,adversarial,8,fact,411,86.30927276611328,113.1484603881836,0.24020984682535307,1536.5615670681,20251227_120628
adv_004,adversarial,8,hallucination,419,105.02641296386719,122.65033721923828,0.27499629113622714,1628.6216486692429,20251227_120628
adv_005,adversarial,9,fact,741,123.2562026977539,132.9597930908203,0.24488963899966465,2951.2159427404404,20251227_120628
adv_005,adversarial,9,hallucination,822,129.1280059814453,138.824462890625,0.24691175528049913,3272.29645717144,20251227_120628
adv_006,adversarial,8,fact,607,119.12944793701172,129.2866973876953,0.26167315798979085,2378.804337501526,20251227_120628
adv_006,adversarial,8,hallucination,646,122.41215515136719,132.34173583984375,0.2603672621920248,2523.9521503448486,20251227_120628
adv_007,adversarial,9,fact,492,101.48419952392578,120.23045349121094,0.2545843738577769,1919.9568347930908,20251227_120628
adv_007,adversarial,9,hallucination,475,102.11750030517578,120.63077545166016,0.25448151480258874,1855.4818363189697,20251227_120628
adv_008,adversarial,8,fact,445,91.32796478271484,115.64044952392578,0.24748134194412064,1622.4909546375275,20251227_120628
adv_008,adversarial,8,hallucination,466,101.92151641845703,121.528076171875,0.2569507450532176,1830.2807669639587,20251227_120628
adv_009,adversarial,9,fact,262,60.902217864990234,105.96009063720703,0.21643995403457428,887.0463489294052,20251227_120628
adv_009,adversarial,9,hallucination,494,86.50750732421875,104.57997131347656,0.22634447437408456,1696.5500828027725,20251227_120628
adv_010,adversarial,8,fact,903,139.8166961669922,149.8474578857422,0.2601319707531127,3719.258069753647,20251227_120628
adv_010,adversarial,8,hallucination,886,137.8754119873047,147.91845703125,0.2594776982862741,3654.437025308609,20251227_120628
adv_011,adversarial,9,fact,304,69.7061996459961,109.97473907470703,0.23768212552683554,1086.5171134471893,20251227_120628
adv_011,adversarial,9,hallucination,595,110.4650650024414,129.45567321777344,0.25344885042900467,2343.5783429145813,20251227_120628
adv_012,adversarial,8,fact,502,105.26739501953125,123.92182159423828,0.2551966062485964,1934.6393140554428,20251227_120628
adv_012,adversarial,8,hallucination,414,81.62232208251953,114.91716766357422,0.2319991652397151,1478.0904245376587,20251227_120628
adv_013,adversarial,9,fact,479,87.30873107910156,114.92738342285156,0.22146442860916293,1728.6265625953674,20251227_120628
adv_013,adversarial,9,hallucination,653,115.8437271118164,119.43565368652344,0.2579409859797763,2574.15534389019,20251227_120628
adv_014,adversarial,8,fact,946,147.74684143066406,151.4416961669922,0.2601962815400267,4028.664832830429,20251227_120628
adv_014,adversarial,8,hallucination,1385,201.26539611816406,243.17953491210938,0.27799479881593414,6429.797704577446,20251227_120628
adv_015,adversarial,9,fact,1102,168.88375854492188,199.16770935058594,0.2626621994240361,4731.424339056015,20251227_120628
adv_015,adversarial,9,hallucination,668,118.96434020996094,132.01388549804688,0.25824085232485805,2674.2909561395645,20251227_120628
adv_016,adversarial,8,fact,912,146.92288208007812,153.9717559814453,0.25919042510359724,3852.71661400795,20251227_120628
adv_016,adversarial,8,hallucination,617,118.2885971069336,125.57295227050781,0.2692775773595675,2482.8718954324722,20251227_120628
adv_017,adversarial,9,fact,943,148.2816619873047,156.37677001953125,0.2536232730061876,3855.727559566498,20251227_120628
adv_017,adversarial,9,hallucination,916,146.43392944335938,151.80316162109375,0.2496296200220396,3718.3214371204376,20251227_120628
adv_018,adversarial,8,fact,413,87.32965850830078,95.69805908203125,0.24127582645773238,1452.8435970544815,20251227_120628
adv_018,adversarial,8,hallucination,750,132.30184936523438,142.3627471923828,0.26111252582170064,3099.1530460119247,20251227_120628
adv_019,adversarial,9,fact,252,72.15562438964844,106.50672912597656,0.253327229617085,936.895289182663,20251227_120628
adv_019,adversarial,9,hallucination,459,85.7951431274414,108.9944076538086,0.22891199666118656,1645.2136980295181,20251227_120628
adv_020,adversarial,8,fact,347,78.85933685302734,100.56295776367188,0.25090063359155623,1245.4637784957886,20251227_120628
adv_020,adversarial,8,hallucination,652,109.7426528930664,123.75691223144531,0.23486352497781593,2545.5609914064407,20251227_120628
adv_021,adversarial,9,fact,1082,177.08645629882812,187.87899780273438,0.2703358269757492,4772.66363799572,20251227_120628
adv_021,adversarial,9,hallucination,1119,172.19017028808594,184.1978759765625,0.26881228501170296,4951.776396751404,20251227_120628
adv_022,adversarial,8,fact,334,71.26399993896484,102.65771484375,0.22126837528100962,1160.0830694437027,20251227_120628
adv_022,adversarial,8,hallucination,795,147.32791137695312,151.2021484375,0.27193443690005537,3428.8991718292236,20251227_120628
adv_023,adversarial,9,fact,556,109.17277526855469,119.27711486816406,0.24848466673956948,2156.8105701208115,20251227_120628
adv_023,adversarial,9,hallucination,666,120.93925476074219,126.76351928710938,0.2581368475142798,2629.107213973999,20251227_120628
adv_024,adversarial,8,fact,431,88.9649887084961,110.65682220458984,0.24378202552273764,1606.9034980535507,20251227_120628
adv_024,adversarial,8,hallucination,455,90.79348754882812,103.97286987304688,0.2443313960115292,1722.1278159618378,20251227_120628
adv_025,adversarial,9,fact,322,81.93804931640625,105.85240173339844,0.24283684579914477,1122.1005859375,20251227_120628
adv_025,adversarial,9,hallucination,451,90.2769546508789,113.91814422607422,0.23776501369122816,1682.8589642047882,20251227_120628
adv_026,adversarial,8,fact,516,100.63441467285156,122.48152160644531,0.2536109675315341,2002.704828262329,20251227_120628
adv_026,adversarial,8,hallucination,631,114.2033920288086,121.12725067138672,0.2440502684785948,2566.284626364708,20251227_120628
adv_027,adversarial,9,fact,841,135.827392578125,145.68585205078125,0.2590932425891159,3426.6797001361847,20251227_120628
adv_027,adversarial,9,hallucination,759,130.4641876220703,137.9380645751953,0.26271383005592663,3090.5454186201096,20251227_120628
adv_028,adversarial,8,fact,2056,251.69580078125,378.2619934082031,0.2820959268304071,9864.952550649643,20251227_120628
adv_028,adversarial,8,hallucination,1199,167.83323669433594,193.550537109375,0.25799746581224237,5151.24142575264,20251227_120628
adv_029,adversarial,9,fact,469,89.50065612792969,113.9657974243164,0.24010496201454967,1701.1780033111572,20251227_120628
adv_029,adversarial,9,hallucination,313,70.88996887207031,106.39959716796875,0.22899773665104783,1121.8544763326645,20251227_120628
adv_030,adversarial,8,fact,372,85.15370178222656,114.9947738647461,0.25180712944547756,1379.315041899681,20251227_120628
adv_030,adversarial,8,hallucination,314,68.9941635131836,107.41315460205078,0.2256014664240602,1086.0906318426132,20251227_120628
adv_031,adversarial,9,fact,455,87.4655990600586,113.57572937011719,0.23830651201507402,1652.1005346775055,20251227_120628
adv_031,adversarial,9,hallucination,439,87.55258178710938,109.05863952636719,0.23972425389244778,1606.3109819889069,20251227_120628
adv_032,adversarial,8,fact,416,84.1180191040039,103.25192260742188,0.23890700956106592,1471.8632498979568,20251227_120628
adv_032,adversarial,8,hallucination,680,121.34918975830078,122.77967834472656,0.25801069992181747,2757.125506401062,20251227_120628
adv_033,adversarial,9,fact,436,88.06243896484375,112.9803695678711,0.23333874975603908,1644.6768050193787,20251227_120628
adv_033,adversarial,9,hallucination,447,84.36830139160156,105.4155044555664,0.22836308084548107,1617.1015795469284,20251227_120628
adv_034,adversarial,8,fact,268,64.57157135009766,99.37177276611328,0.23975784064394867,911.9070745706558,20251227_120628
adv_034,adversarial,8,hallucination,828,147.8011932373047,144.76266479492188,0.2699477790643907,3535.6680003404617,20251227_120628
adv_035,adversarial,9,fact,268,64.3902816772461,102.06085205078125,0.22530704164366422,941.2661571502686,20251227_120628
adv_035,adversarial,9,hallucination,262,62.461097717285156,101.04627990722656,0.22990786611006997,905.1732860803604,20251227_120628
adv_036,adversarial,8,fact,928,163.70968627929688,181.30487060546875,0.28215253492494874,4152.633196592331,20251227_120628
adv_036,adversarial,8,hallucination,927,168.14659118652344,178.93304443359375,0.27965879448558995,4037.798891544342,20251227_120628
adv_037,adversarial,9,fact,346,86.37287139892578,115.47979736328125,0.25751625860971217,1319.7711771726608,20251227_120628
adv_037,adversarial,9,hallucination,552,105.5099868774414,125.00595092773438,0.2524283459361749,2128.281824350357,20251227_120628
adv_038,adversarial,8,fact,370,90.1205825805664,111.73355102539062,0.26067470273856386,1427.1108623743057,20251227_120628
adv_038,adversarial,8,hallucination,730,119.6438980102539,116.93353271484375,0.2483291205244984,2868.1558661460876,20251227_120628
adv_039,adversarial,9,fact,702,128.96572875976562,138.7618865966797,0.2651346961596226,2901.0499444007874,20251227_120628
adv_039,adversarial,9,hallucination,701,111.59127044677734,129.28848266601562,0.23471305803697073,2683.991798758507,20251227_120628
adv_040,adversarial,8,fact,312,68.65274810791016,110.40715026855469,0.22659113015243726,1091.3172274827957,20251227_120628
adv_040,adversarial,8,hallucination,271,65.01692199707031,90.804443359375,0.23271204527512057,954.8099479675293,20251227_120628
adv_041,adversarial,9,fact,767,131.39305114746094,134.84056091308594,0.2554110487234944,3188.657881498337,20251227_120628
adv_041,adversarial,9,hallucination,771,130.68727111816406,134.79331970214844,0.257431503970706,3162.970820784569,20251227_120628
adv_042,adversarial,8,fact,739,119.38545989990234,128.64080810546875,0.2501720017594711,2835.2733964920044,20251227_120628
adv_042,adversarial,8,hallucination,465,88.65904998779297,104.12151336669922,0.23507088292483824,1727.5552785396576,20251227_120628
adv_043,adversarial,9,fact,1077,174.828369140625,197.9432373046875,0.27984302459043975,4823.222644805908,20251227_120628
adv_043,adversarial,9,hallucination,573,104.22159576416016,127.6744613647461,0.24591784392041616,2190.500073194504,20251227_120628
adv_044,adversarial,8,fact,358,82.03865814208984,112.169189453125,0.25071530603764636,1312.9109598398209,20251227_120628
adv_044,adversarial,8,hallucination,639,116.75091552734375,140.13601684570312,0.2564236586736044,2572.6024960279465,20251227_120628
adv_045,adversarial,9,fact,492,99.988525390625,115.76661682128906,0.25441904201697985,1851.5995392799377,20251227_120628
adv_045,adversarial,9,hallucination,221,57.36764907836914,97.09184265136719,0.24074073550652586,760.7490168809891,20251227_120628
adv_046,adversarial,8,fact,634,129.24867248535156,134.0774688720703,0.27335311546005725,2608.319182872772,20251227_120628
adv_046,adversarial,8,hallucination,354,80.97393035888672,104.54056549072266,0.24736565146769118,1284.3819562196732,20251227_120628
adv_047,adversarial,9,fact,1263,172.6682891845703,181.653564453125,0.25567486950177654,5322.8036786317825,20251227_120628
adv_047,adversarial,9,hallucination,1506,213.31703186035156,273.6982727050781,0.2790127701163996,7150.922209858894,20251227_120628
adv_048,adversarial,8,fact,298,72.8665542602539,112.07594299316406,0.22333249288976242,1075.0193444490433,20251227_120628
adv_048,adversarial,8,hallucination,321,75.42942810058594,111.86135864257812,0.228949888657781,1163.6113477945328,20251227_120628
adv_049,adversarial,9,fact,425,91.21454620361328,116.52719116210938,0.23559386893536893,1597.0395625829697,20251227_120628
adv_049,adversarial,9,hallucination,702,127.4322738647461,125.16239166259766,0.2676428919925369,2767.7369294166565,20251227_120628
adv_050,adversarial,8,fact,373,73.22004699707031,98.05127716064453,0.21857692184255417,1272.5828832387924,20251227_120628
adv_050,adversarial,8,hallucination,328,65.37933349609375,90.31481170654297,0.21067447973323983,1059.0166441202164,20251227_120628
adv_051,adversarial,9,fact,478,89.19656372070312,107.98350524902344,0.22063195454418993,1762.8925429582596,20251227_120628
adv_051,adversarial,9,hallucination,400,88.23102569580078,111.22132873535156,0.2415790880516755,1475.6456528902054,20251227_120628
adv_052,adversarial,8,fact,690,112.68538665771484,124.21118927001953,0.2391408232432357,2637.9296293258667,20251227_120628
adv_052,adversarial,8,hallucination,592,114.61479949951172,135.37521362304688,0.25665068916084866,2440.4717494249344,20251227_120628
adv_053,adversarial,9,fact,420,83.0669174194336,108.22901153564453,0.22240303340484746,1514.626006603241,20251227_120628
adv_053,adversarial,9,hallucination,445,87.69044494628906,110.1568832397461,0.23142806349109657,1637.745999455452,20251227_120628
adv_054,adversarial,8,fact,526,104.1693344116211,123.92671203613281,0.25393466303988044,2019.2304347753525,20251227_120628
adv_054,adversarial,8,hallucination,508,105.62223815917969,120.95478820800781,0.26623529865995055,2008.1506741046906,20251227_120628
adv_055,adversarial,9,fact,408,82.97679138183594,110.14422607421875,0.2303060049215111,1505.708483338356,20251227_120628
adv_055,adversarial,9,hallucination,422,84.27828216552734,110.61692810058594,0.23031901478950823,1545.032480955124,20251227_120628
adv_056,adversarial,8,fact,638,122.70146942138672,124.67303466796875,0.25434225027810387,2569.320185661316,20251227_120628
adv_056,adversarial,8,hallucination,893,142.8079071044922,148.29115295410156,0.26516377470965136,3654.6308858394623,20251227_120628
adv_057,adversarial,9,fact,519,111.50821685791016,137.73985290527344,0.2696974891471595,2102.639657855034,20251227_120628
adv_057,adversarial,9,hallucination,273,77.73490142822266,94.5064697265625,0.264581818987349,1009.288209438324,20251227_120628
adv_058,adversarial,8,fact,714,110.87744903564453,115.78111267089844,0.22411721659210215,2633.9504387378693,20251227_120628
adv_058,adversarial,8,hallucination,333,74.26142120361328,102.01724243164062,0.23982358605975773,1187.051196694374,20251227_120628
adv_059,adversarial,9,fact,427,119.09957122802734,131.97906494140625,0.27200467225031266,1756.5325274467468,20251227_120628
adv_059,adversarial,9,hallucination,556,97.66036224365234,116.06165313720703,0.23587101369787566,2074.502576112747,20251227_120628
adv_060,adversarial,8,fact,888,152.1134490966797,159.92889404296875,0.2638669541231844,3913.224567294121,20251227_120628
adv_060,adversarial,8,hallucination,787,144.0480499267578,148.48597717285156,0.26088481563245036,3443.821940422058,20251227_120628
adv_061,adversarial,9,fact,584,120.25436401367188,126.15054321289062,0.27103492453463573,2351.7754541635513,20251227_120628
adv_061,adversarial,9,hallucination,676,125.24085235595703,131.3249053955078,0.2589304325747115,2825.2673461437225,20251227_120628
adv_062,adversarial,8,fact,540,110.10487365722656,121.5285873413086,0.2610882331562958,2099.8422627449036,20251227_120628
adv_062,adversarial,8,hallucination,586,108.72679138183594,121.1204833984375,0.2579556787127901,2303.0753450393677,20251227_120628
adv_063,adversarial,9,fact,1232,186.07284545898438,223.7383575439453,0.2730639891080928,5559.379151344299,20251227_120628
adv_063,adversarial,9,hallucination,753,156.58644104003906,154.71435546875,0.2808582796592911,3218.234593629837,20251227_120628
adv_064,adversarial,8,fact,361,78.30052185058594,102.84867095947266,0.23720971485853326,1293.2692133188248,20251227_120628
adv_064,adversarial,8,hallucination,295,67.86238861083984,101.28514862060547,0.22711913384168203,1002.4539868831635,20251227_120628
adv_065,adversarial,9,fact,336,91.96676635742188,112.78992462158203,0.2626273769409051,1267.0387295484543,20251227_120628
adv_065,adversarial,9,hallucination,446,108.95486450195312,120.5118179321289,0.2605351436452321,1754.0286732912064,20251227_120628
adv_066,adversarial,8,fact,1021,171.08865356445312,178.68727111816406,0.2744814393616033,4465.729911446571,20251227_120628
adv_066,adversarial,8,hallucination,579,110.44815826416016,114.35848236083984,0.25472023435967506,2223.653147816658,20251227_120628
adv_067,adversarial,9,fact,683,127.47933959960938,142.83912658691406,0.2567466925059474,2780.0696099996567,20251227_120628
adv_067,adversarial,9,hallucination,615,104.73561096191406,119.29181671142578,0.2433209112765342,2286.650457382202,20251227_120628
adv_068,adversarial,8,fact,537,108.3083724975586,116.20128631591797,0.26113842107387764,2037.8353058099747,20251227_120628
adv_068,adversarial,8,hallucination,753,121.16911315917969,124.08856964111328,0.24636601735634267,2954.747880458832,20251227_120628
adv_069,adversarial,9,fact,622,107.96479034423828,127.56978607177734,0.24602137976448502,2386.9877737760544,20251227_120628
adv_069,adversarial,9,hallucination,434,86.17811584472656,119.31620788574219,0.23802186359975597,1615.0955628156662,20251227_120628
adv_070,adversarial,8,fact,639,107.83196258544922,117.21002960205078,0.2389529275192681,2396.4196565151215,20251227_120628
adv_070,adversarial,8,hallucination,711,123.50146484375,133.1834716796875,0.2573433546177408,2865.6836767196655,20251227_120628
adv_071,adversarial,9,fact,506,100.13017272949219,112.75089263916016,0.25536488593009987,1951.6287463903427,20251227_120628
adv_071,adversarial,9,hallucination,487,94.91153717041016,109.2797622680664,0.24166721504093291,1839.6186649799347,20251227_120628
adv_072,adversarial,8,fact,370,85.1490478515625,107.41516876220703,0.2548653943909802,1373.9396698474884,20251227_120628
adv_072,adversarial,8,hallucination,437,89.33873748779297,101.07266235351562,0.2510752013969355,1642.2365262508392,20251227_120628
adv_073,adversarial,9,fact,346,80.72993469238281,109.1497802734375,0.24990143829633182,1259.2660975456238,20251227_120628
adv_073,adversarial,9,hallucination,514,108.1989974975586,124.77428436279297,0.25972609475030284,2026.3025821447372,20251227_120628
adv_074,adversarial,8,fact,346,70.96659851074219,104.25846862792969,0.22340482097284053,1188.093913078308,20251227_120628
adv_074,adversarial,8,hallucination,871,139.23635864257812,146.1094207763672,0.26250211440135507,3461.3847674131393,20251227_120628
adv_075,adversarial,9,fact,935,150.32247924804688,161.9922332763672,0.2589483633331131,4053.880216240883,20251227_120628
adv_075,adversarial,9,hallucination,888,146.89401245117188,153.7574462890625,0.25998927430546415,3732.013337492943,20251227_120628
adv_076,adversarial,8,fact,521,113.54450988769531,122.55540466308594,0.2615739129977066,2066.8474037647247,20251227_120628
adv_076,adversarial,8,hallucination,930,146.50018310546875,143.18240356445312,0.25847528264283826,3827.319304585457,20251227_120628
adv_077,adversarial,9,fact,299,66.28781127929688,105.0405502319336,0.21841851313070726,1020.652785897255,20251227_120628
adv_077,adversarial,9,hallucination,254,60.49903869628906,102.82763671875,0.21746717250288428,861.9160912036896,20251227_120628
adv_078,adversarial,8,fact,434,90.68064880371094,108.4417724609375,0.24758203935998435,1629.1973992586136,20251227_120628
adv_078,adversarial,8,hallucination,333,76.51363372802734,121.18890380859375,0.23367593057338798,1204.0588198900223,20251227_120628
adv_079,adversarial,9,fact,548,108.74710083007812,124.51042175292969,0.25742657933787205,2157.9759217500687,20251227_120628
adv_079,adversarial,9,hallucination,727,125.25332641601562,137.17173767089844,0.26045436194147675,2925.1277915239334,20251227_120628
adv_080,adversarial,8,fact,645,122.33052062988281,139.7836151123047,0.26107898187114653,2641.084305882454,20251227_120628
adv_080,adversarial,8,hallucination,536,108.67510986328125,131.26568603515625,0.25422721935590875,2136.4919259548187,20251227_120628
adv_081,adversarial,9,fact,367,87.08602142333984,123.19366455078125,0.2610823000959608,1372.5237936973572,20251227_120628
adv_081,adversarial,9,hallucination,653,114.78626251220703,122.76390838623047,0.2525452037503102,2500.8652778863907,20251227_120628
adv_082,adversarial,8,fact,828,138.2166290283203,143.1342010498047,0.2554741318311713,3535.7222521305084,20251227_120628
adv_082,adversarial,8,hallucination,812,134.25860595703125,138.54373168945312,0.252948952260881,3421.8901785612106,20251227_120628
adv_083,adversarial,9,fact,473,91.006103515625,109.0137710571289,0.2306069701738609,1668.9689362049103,20251227_120628
