sample_id,domain,complexity,condition,l0_norm,sphericity,elongation,shape_class,eigenvalue_entropy,dimensionality,misalignment_angle,lambda_1,lambda_2,lambda_3,run_id
lit_012,entity,2,hallucination,386,0.6409397721290588,0.704135537147522,Triaxial,5.76569,259.70332067118653,75.70213919975355,0.020665057003498077,0.010245876386761665,0.008489283733069897,20251228_220922
lit_013,entity,3,fact,729,0.8858394622802734,0.960657000541687,Triaxial,6.3130374,445.66016905267566,77.43496858557259,0.006934448145329952,0.006399538833647966,0.005441541317850351,20251228_220922
lit_013,entity,3,hallucination,400,0.7525603175163269,0.9425098299980164,Triaxial,5.7907248,267.9154288719824,74.46476485428256,0.015317901968955994,0.013607273809611797,0.008675248362123966,20251228_220922
lit_014,entity,2,fact,827,0.81906658411026,0.912500262260437,Triaxial,6.4046903,469.9505310683811,72.85989963690484,0.009898659773170948,0.008242184296250343,0.006640714593231678,20251228_220922
lit_014,entity,2,hallucination,498,0.7016411423683167,0.7199785113334656,Triaxial,5.9820924,320.4455321038674,72.52412247508285,0.015001722611486912,0.007776428479701281,0.007385352626442909,20251228_220922
lit_015,entity,3,fact,460,0.6844269037246704,0.8734013438224792,Triaxial,5.9047074,292.2408885800872,72.3867344687786,0.017145510762929916,0.01307910867035389,0.00803164578974247,20251228_220922
lit_015,entity,3,hallucination,283,0.7937629818916321,0.7990620136260986,Triaxial,5.486951,205.04963104973507,76.01681614407086,0.01825207844376564,0.011653955094516277,0.011499899439513683,20251228_220922
lit_016,entity,3,fact,643,0.6640897393226624,0.7710412740707397,Triaxial,6.176058,364.03324840048646,79.07589397303244,0.016803234815597534,0.009989600628614426,0.0074104806408286095,20251228_220922
lit_016,entity,3,hallucination,434,0.7863731384277344,0.8574879765510559,Triaxial,5.8559303,281.1513165961339,81.02590505516103,0.01582380011677742,0.011635011993348598,0.009785164147615433,20251228_220922
lit_017,entity,2,fact,234,0.7775545716285706,0.8287527561187744,Triaxial,5.296004,169.66915791845162,77.76874227607814,0.020992614328861237,0.014418380334973335,0.012691948562860489,20251228_220922
lit_017,entity,2,hallucination,699,0.7194681167602539,0.7785646915435791,Triaxial,6.248287,395.6221766015459,82.48112224448613,0.013605816289782524,0.008247342891991138,0.007042837794870138,20251228_220922
lit_018,entity,3,fact,318,0.8161691427230835,0.8844777941703796,Triaxial,5.5840735,222.4532802342483,76.77791471807299,0.016727518290281296,0.013085954822599888,0.011142737232148647,20251228_220922
lit_018,entity,3,hallucination,379,0.7506611943244934,0.7851312756538391,Triaxial,5.745842,259.73974927934506,75.78978022406768,0.016390521079301834,0.010103627108037472,0.009235931560397148,20251228_220922
lit_019,entity,3,fact,834,0.8789437413215637,0.9630525708198547,Triaxial,6.4089365,480.2577341394822,77.31435924676084,0.00734831253066659,0.006815340369939804,0.0056768800131976604,20251228_220922
lit_019,entity,3,hallucination,931,0.7171569466590881,0.8969737887382507,Triaxial,6.464633,476.3523823651506,84.40274490922904,0.011475441046059132,0.009232702665030956,0.005901981610804796,20251228_220922
lit_020,entity,2,fact,997,0.8009515404701233,0.9702534079551697,Triaxial,6.536162,524.3343583674082,87.3185363897306,0.008609149605035782,0.008104581385850906,0.0055229696445167065,20251228_220922
lit_020,entity,2,hallucination,623,0.694832980632782,0.8459157943725586,Triaxial,6.155156,365.54740192586723,70.49496634737064,0.014839467592537403,0.010618729516863823,0.007164389360696077,20251228_220922
chem_001,entity,2,fact,371,0.8167920708656311,0.9637824892997742,Triaxial,5.726134,251.971257060145,74.96982246648804,0.015622406266629696,0.0145112881436944,0.010422476567327976,20251228_220922
chem_001,entity,2,hallucination,458,0.9544549584388733,0.980824887752533,Spherical,5.907206,293.7426631346804,87.3363351240889,0.0139061463996768,0.013377955183386803,0.012668280862271786,20251228_220922
chem_002,entity,2,fact,325,0.8846052885055542,0.9555996060371399,Triaxial,5.589996,217.3219088596353,80.68160125513165,0.016116410493850708,0.014717033132910728,0.012611519545316696,20251228_220922
chem_002,entity,2,hallucination,439,0.9346438050270081,0.9776590466499329,Spherical,5.902883,313.647619252312,85.15156612359753,0.008390949107706547,0.00802021287381649,0.007329990155994892,20251228_220922
chem_003,entity,2,fact,332,0.8694470524787903,0.8984920382499695,Triaxial,5.6274743,229.07874777196994,76.98045769921339,0.017834549769759178,0.014397615566849709,0.013481817208230495,20251228_220922
chem_003,entity,2,hallucination,568,0.8078639507293701,0.9757012724876404,Triaxial,6.1042843,362.36404167401247,85.64389729320405,0.01111392118036747,0.010580374859273434,0.007253436371684074,20251228_220922
chem_004,entity,2,fact,684,0.7522732019424438,0.9512066841125488,Triaxial,6.2461686,399.67017143788735,74.37407176187202,0.012791491113603115,0.011573666706681252,0.0072388965636491776,20251228_220922
chem_004,entity,2,hallucination,755,0.6548654437065125,0.7249853014945984,Triaxial,6.3513246,454.91925847072537,80.32159939257618,0.011994278989732265,0.006304237991571426,0.005143731366842985,20251228_220922
chem_005,entity,3,fact,640,0.8405973315238953,0.8790231347084045,Triaxial,6.1938496,387.2670591722696,84.38295630921597,0.011907610110938549,0.009200791828334332,0.00841396301984787,20251228_220922
chem_005,entity,3,hallucination,351,0.6567516922950745,0.661087691783905,Triaxial,5.66754,231.94174239265965,69.23080156764827,0.023884933441877365,0.010438596829771996,0.01030211616307497,20251228_220922
chem_006,entity,2,fact,971,0.8456720113754272,0.8914574980735779,Triaxial,6.5322833,534.656131061069,77.18849418890262,0.007694994565099478,0.006115185096859932,0.005503160413354635,20251228_220922
chem_006,entity,2,hallucination,559,0.8083889484405518,0.9188634753227234,Triaxial,6.0936,361.93117850373346,84.56682960632745,0.010861800983548164,0.009170728735625744,0.007098107598721981,20251228_220922
chem_007,entity,3,fact,313,0.6574783325195312,0.6755648255348206,Triaxial,5.5683017,212.28482908728782,68.92550928476969,0.025334101170301437,0.011562176048755646,0.010951370000839233,20251228_220922
chem_007,entity,3,hallucination,511,0.8753166198730469,0.9346703290939331,Triaxial,6.0180025,339.49288618883577,85.944001952113,0.01008408609777689,0.008809544146060944,0.007726216688752174,20251228_220922
chem_008,entity,2,fact,1101,0.7604132294654846,0.8298571705818176,Triaxial,6.6119814,559.4156689720866,83.3419936879837,0.009635688737034798,0.006635741330683231,0.005571627989411354,20251228_220922
chem_008,entity,2,hallucination,889,0.7301366329193115,0.8607149720191956,Triaxial,6.452061,482.0401571699635,70.11128581059569,0.011402081698179245,0.008447006344795227,0.006078443024307489,20251228_220922
chem_009,entity,2,fact,434,0.9370047450065613,0.9743754863739014,Spherical,5.868062,287.8116550933633,79.87078695829048,0.013380538672208786,0.01270358543843031,0.011747818440198898,20251228_220922
chem_009,entity,2,hallucination,324,0.8991811871528625,0.9776073694229126,Triaxial,5.595042,221.9219066316589,76.48269818375674,0.015558385290205479,0.01486940123140812,0.012579372152686119,20251228_220922
chem_010,entity,3,fact,737,0.799312174320221,0.9082664847373962,Triaxial,6.313097,432.41762986519615,75.78803315541843,0.0103836040943861,0.008565934374928474,0.00663408450782299,20251228_220922
chem_010,entity,3,hallucination,412,0.904446005821228,0.9767924547195435,Spherical,5.8187613,277.7288149290037,82.9309837314206,0.012513567693531513,0.011939490213990211,0.010236380621790886,20251228_220922
chem_011,entity,2,fact,899,0.75483238697052,0.8555489778518677,Triaxial,6.4507217,478.95010714208706,81.99182565453944,0.011062037199735641,0.008097012527287006,0.006302838213741779,20251228_220922
chem_011,entity,2,hallucination,638,0.7053969502449036,0.7414566278457642,Triaxial,6.201265,394.94940666237994,81.52828968146312,0.012653293088078499,0.006956247612833977,0.006296086590737104,20251228_220922
chem_012,entity,3,fact,822,0.8093466758728027,0.8551362752914429,Triaxial,6.4057193,475.60253525878545,85.01506996601195,0.009622786194086075,0.007036739960312843,0.006303329952061176,20251228_220922
chem_012,entity,3,hallucination,726,0.8192432522773743,0.866843044757843,Triaxial,6.3055477,439.2730492784764,85.13315654217445,0.009224610403180122,0.006931527983397245,0.006191185209900141,20251228_220922
chem_013,entity,2,fact,791,0.7341382503509521,0.8406985402107239,Triaxial,6.376979,464.8824355589755,82.94930012935824,0.010234535671770573,0.007233503740280867,0.0055159940384328365,20251228_220922
chem_013,entity,2,hallucination,1028,0.8454195261001587,0.8701778650283813,Triaxial,6.568962,553.3091550904385,68.97375448330153,0.007174602709710598,0.005432677920907736,0.005127934273332357,20251228_220922
chem_014,entity,3,fact,487,0.8075107336044312,0.9513264298439026,Triaxial,5.9728622,321.14440927819686,77.06933827372526,0.01224607229232788,0.011082964017987251,0.007985341362655163,20251228_220922
chem_014,entity,3,hallucination,1306,0.7953172922134399,0.872170627117157,Triaxial,6.7160006,612.6336469170249,86.22714240121194,0.007872847840189934,0.005988730117678642,0.004979809280484915,20251228_220922
chem_015,entity,2,fact,616,0.7812487483024597,0.8363792300224304,Triaxial,6.18411,391.456252272138,82.69734202234814,0.012071317993104458,0.008444251492619514,0.0073677240870893,20251228_220922
chem_015,entity,2,hallucination,552,0.7759576439857483,0.7791503667831421,Triaxial,6.0803614,351.0956478688533,81.65395303268116,0.014100992120802402,0.008560363203287125,0.008490352891385555,20251228_220922
chem_016,entity,3,fact,939,0.8022517561912537,0.8293874859809875,Triaxial,6.5069995,517.6204118157215,84.05886672594794,0.009391827508807182,0.006460484582930803,0.006044653709977865,20251228_220922
chem_016,entity,3,hallucination,491,0.7965364456176758,0.8387883305549622,Triaxial,5.9753366,324.7833349064108,77.72259931844607,0.01135286781936884,0.0079874899238348,0.007203058339655399,20251228_220922
chem_017,entity,2,fact,763,0.8450161218643188,0.8842061161994934,Triaxial,6.3414016,449.0897972627139,82.12039460256997,0.008793064393103123,0.006874597165733576,0.006278707180172205,20251228_220922
chem_017,entity,2,hallucination,527,0.8229103684425354,0.8654014468193054,Triaxial,6.0401006,345.13505427330216,83.69053675786003,0.010545002296566963,0.007897359319031239,0.007140880450606346,20251228_220922
chem_018,entity,3,fact,857,0.6535319685935974,0.675931990146637,Triaxial,6.429854,467.81029797458456,78.9711893266848,0.014497969299554825,0.006623890716582537,0.0061921412125229836,20251228_220922
chem_018,entity,3,hallucination,488,0.7389072775840759,0.8157688975334167,Triaxial,5.9691873,311.9661526897726,80.47096875750714,0.01647317409515381,0.010962548665702343,0.00899408757686615,20251228_220922
chem_019,entity,2,fact,470,0.7459022998809814,0.7998247146606445,Triaxial,5.9321637,303.215649581908,81.2763127814754,0.015872197225689888,0.010153754614293575,0.00883081741631031,20251228_220922
chem_019,entity,2,hallucination,516,0.857742965221405,0.91781085729599,Triaxial,6.0453033,352.70105011053624,84.92773602596378,0.010565347969532013,0.00890000443905592,0.007773169782012701,20251228_220922
chem_020,entity,3,fact,713,0.6774686574935913,0.7080500721931458,Triaxial,6.2763634,410.39042162798717,80.17335415474358,0.014249386265873909,0.007143715396523476,0.00653995294123888,20251228_220922
chem_020,entity,3,hallucination,679,0.6947329640388489,0.7150888442993164,Triaxial,6.2582583,414.79098015396863,79.91244984508,0.013255069963634014,0.006778006907552481,0.006397610530257225,20251228_220922
hist_001,entity,1,fact,575,0.7500577569007874,0.9221162796020508,Triaxial,6.0811768,337.0689527012274,72.07536158721418,0.014579882845282555,0.012397252023220062,0.008202447555959225,20251228_220922
hist_001,entity,1,hallucination,951,0.7611402869224548,0.8970609307289124,Triaxial,6.4946694,500.3772651194334,85.71736457042653,0.010157116688787937,0.008173617534339428,0.005884368438273668,20251228_220922
hist_002,entity,2,fact,475,0.7905248403549194,0.9794093370437622,Triaxial,5.914592,280.6916440394364,79.28639744089251,0.01840045675635338,0.017650503665208817,0.011498989537358284,20251228_220922
hist_002,entity,2,hallucination,692,0.5628134608268738,0.7264808416366577,Triaxial,6.2283673,369.1075076092701,76.50146011047302,0.01953473873436451,0.010309933684766293,0.006187803577631712,20251228_220922
hist_003,entity,2,fact,259,0.744023859500885,0.7826942801475525,Triaxial,5.333256,150.66199686448363,62.81260355831864,0.035280611366033554,0.021613266319036484,0.019530341029167175,20251228_220922
hist_003,entity,2,hallucination,186,0.8108495473861694,0.8309165835380554,Triaxial,5.0357933,122.54715983560567,66.85739826198622,0.031760092824697495,0.02192787639796734,0.02088152803480625,20251228_220922
hist_004,entity,2,fact,229,0.5825986266136169,0.8118367195129395,Oblate,5.1886225,120.6542349054884,61.02053166058882,0.0467398501932621,0.03080524504184723,0.01586449332535267,20251228_220922
hist_004,entity,2,hallucination,317,0.8531520962715149,0.9079716205596924,Triaxial,5.520675,181.0074564106465,68.75481425990453,0.027625566348433495,0.02277486026287079,0.020107777789235115,20251228_220922
hist_005,entity,2,fact,234,0.728787899017334,0.8529424071311951,Triaxial,5.2361913,141.2280014641385,66.5494090403158,0.03339723125100136,0.024296842515468597,0.017738332971930504,20251228_220922
hist_005,entity,2,hallucination,208,0.7857664823532104,0.8641564846038818,Triaxial,5.114727,124.43834746039495,71.98420078039759,0.034686535596847534,0.02590274065732956,0.021416474133729935,20251228_220922
hist_006,entity,3,fact,202,0.7683154344558716,0.8936417102813721,Triaxial,5.0595956,114.0512294292927,72.76301755129134,0.03728092461824417,0.029772376641631126,0.022007247433066368,20251228_220922
hist_006,entity,3,hallucination,174,0.8799233436584473,0.9320068359375,Triaxial,4.8989367,97.02587470746171,72.45932460713333,0.03729639947414398,0.03239702433347702,0.02887730486690998,20251228_220922
hist_007,entity,2,fact,223,0.7062007784843445,0.8630610704421997,Triaxial,5.160807,124.59321866126895,66.72392529476488,0.037606380879879,0.028012029826641083,0.01875503733754158,20251228_220922
hist_007,entity,2,hallucination,261,0.7514470815658569,0.910636305809021,Triaxial,5.342102,158.0522702511724,66.31772358362676,0.02914797142148018,0.02417120337486267,0.016459066420793533,20251228_220922
hist_008,entity,2,fact,499,0.7915870547294617,0.8359408974647522,Triaxial,5.9852643,324.86618875909,77.12368925838894,0.012290708720684052,0.00858871266245842,0.007701482158154249,20251228_220922
hist_008,entity,2,hallucination,529,0.7732867002487183,0.8035039305686951,Triaxial,6.0353904,340.0574841316028,75.95794964961355,0.012260452844202518,0.007915575057268143,0.007331410422921181,20251228_220922
hist_009,entity,3,fact,162,0.793362021446228,0.8858058452606201,Triaxial,4.8980527,106.43999293235304,66.79298910408862,0.03477735072374344,0.02728811651468277,0.02188967727124691,20251228_220922
hist_009,entity,3,hallucination,147,0.8078688383102417,0.8108124136924744,Triaxial,4.7409015,82.18409017640494,65.6706981636491,0.0500653013586998,0.03291376680135727,0.03267522156238556,20251228_220922
hist_010,entity,2,fact,186,0.7802950739860535,0.7877877950668335,Triaxial,5.080855,136.7603109941457,77.45938231912,0.026286695152521133,0.01631377451121807,0.016004931181669235,20251228_220922
hist_010,entity,2,hallucination,851,0.8775173425674438,0.9448400139808655,Triaxial,6.4339833,491.51810715356993,74.0327609598499,0.007440621964633465,0.006642411928623915,0.005729551427066326,20251228_220922
hist_011,entity,2,fact,630,0.8522990345954895,0.8898366093635559,Triaxial,6.1931057,398.41424904386685,76.30058385304784,0.008735946379601955,0.006917201913893223,0.006345910485833883,20251228_220922
hist_011,entity,2,hallucination,649,0.554731011390686,0.6664488911628723,Triaxial,6.181642,355.60274469833723,75.45499813176177,0.02067972533404827,0.009184985421597958,0.0063636996783316135,20251228_220922
hist_012,entity,3,fact,322,0.7732112407684326,0.8582168221473694,Triaxial,5.5294614,182.04154332799666,65.86554445564039,0.029188353568315506,0.02149827592074871,0.017450420185923576,20251228_220922
hist_012,entity,3,hallucination,187,0.7972310185432434,0.8625094890594482,Triaxial,4.9852824,105.13449229208817,68.61925260232667,0.04063091427087784,0.03022625669836998,0.02582409232854843,20251228_220922
hist_013,entity,2,fact,546,0.7764051556587219,0.8387349843978882,Triaxial,6.0573163,341.67805253364077,73.35636075004103,0.013115725480020046,0.0092266034334898,0.007906225509941578,20251228_220922
hist_013,entity,2,hallucination,482,0.8119664192199707,0.8567132353782654,Triaxial,5.9376493,299.47981236166515,75.77759785239209,0.014708361588418484,0.01079531293362379,0.00969706755131483,20251228_220922
hist_014,entity,3,fact,239,0.7825723886489868,0.9413599967956543,Triaxial,5.2317142,133.31469313190706,58.10747281161805,0.03418364003300667,0.030292127281427383,0.020934727042913437,20251228_220922
hist_014,entity,3,hallucination,152,0.8056252598762512,0.8562929630279541,Triaxial,4.7685776,83.54360826749857,64.33272389793066,0.04756900295615196,0.03487938269972801,0.03087380714714527,20251228_220922
hist_015,entity,2,fact,296,0.7463951110839844,0.80406254529953,Triaxial,5.4529715,170.23908241967953,63.52216601740352,0.03112424910068512,0.020122341811656952,0.017339495941996574,20251228_220922
hist_015,entity,2,hallucination,219,0.7721804976463318,0.9578339457511902,Triaxial,5.1590466,129.06847051931612,81.16951123088697,0.03164580091834068,0.02903330884873867,0.01886921375989914,20251228_220922
hist_016,entity,2,fact,870,0.6299245357513428,0.7711334824562073,Triaxial,6.4138956,445.1934095488445,79.70500801275882,0.01517967414110899,0.009026545099914074,0.006023368798196316,20251228_220922
hist_016,entity,2,hallucination,434,0.9665712714195251,0.9773991703987122,Spherical,5.873925,298.69734079801515,84.31509289483284,0.00966371688991785,0.009231837466359138,0.009028424508869648,20251228_220922
hist_017,entity,3,fact,746,0.6540133953094482,0.6794617772102356,Triaxial,6.309715,421.11708043645956,80.20432661018094,0.014330253005027771,0.006615823600441217,0.0061295293271541595,20251228_220922
hist_017,entity,3,hallucination,346,0.7484893202781677,0.765473484992981,Triaxial,5.6814094,248.3443723718664,80.8509843271756,0.016992729157209396,0.009956884197890759,0.009519943036139011,20251228_220922
hist_018,entity,2,fact,177,0.7175948023796082,0.7625359892845154,Triaxial,4.9737444,109.63638999016209,66.10092619042396,0.04244348406791687,0.024679236114025116,0.021855944767594337,20251228_220922
hist_018,entity,2,hallucination,151,0.7288088798522949,0.7896046042442322,Triaxial,4.7492714,76.4567059340035,59.98887721366537,0.06076895073056221,0.037887949496507645,0.03227817639708519,20251228_220922
hist_019,entity,3,fact,790,0.647454023361206,0.7526806592941284,Triaxial,6.347555,433.87707650287905,80.1563436834516,0.013818005099892616,0.007828288711607456,0.005792461801320314,20251228_220922
hist_019,entity,3,hallucination,692,0.8929230570793152,0.9159208536148071,Triaxial,6.2532268,410.30970872571527,72.92451805230411,0.009582710452377796,0.008039042353630066,0.007640406955033541,20251228_220922
hist_020,entity,2,fact,610,0.8802165389060974,0.90656977891922,Triaxial,6.1772056,399.07777313303666,78.05869951921575,0.007823188789188862,0.006429634522646666,0.0060612596571445465,20251228_220922
hist_020,entity,2,hallucination,432,0.8340241312980652,0.9534615278244019,Triaxial,5.868055,296.06823132446567,85.84321209233971,0.011155227199196815,0.010141093283891678,0.0077595338225364685,20251228_220922
bio_001,entity,2,fact,287,0.9227011799812317,0.9706411957740784,Spherical,5.4942765,207.952979567623,89.35899926903625,0.01352385338395834,0.012741421349346638,0.011513903737068176,20251228_220922
bio_001,entity,2,hallucination,482,0.8054355978965759,0.9790644645690918,Triaxial,5.9510016,310.38297449102777,77.98042878974663,0.01321394182741642,0.012666449882090092,0.008572233840823174,20251228_220922
bio_002,entity,2,fact,552,0.8989103436470032,0.9257869124412537,Triaxial,6.0426784,328.38310001556096,84.41912514912113,0.01316317543387413,0.01128191314637661,0.010636369697749615,20251228_220922
bio_002,entity,2,hallucination,479,0.7636553645133972,0.8815150260925293,Triaxial,5.95603,316.0282628123508,77.13829543465344,0.013567063957452774,0.010542541742324829,0.00791189819574356,20251228_220922
bio_003,entity,2,fact,1028,0.7427061796188354,0.9229696393013,Triaxial,6.5399017,512.0479409595434,85.47520389731477,0.010405737906694412,0.008864366449415684,0.005739935673773289,20251228_220922
bio_003,entity,2,hallucination,530,0.5740410089492798,0.5908987522125244,Prolate,6.0176964,301.96291920162355,72.22311926932954,0.024800986051559448,0.00865954626351595,0.00817249808460474,20251228_220922
bio_004,entity,2,fact,867,0.7482455968856812,0.9513450264930725,Triaxial,6.4255805,467.67349455633087,83.61255742790844,0.010941807180643082,0.009902963414788246,0.006126006133854389,20251228_220922
bio_004,entity,2,hallucination,786,0.6401122212409973,0.7033793926239014,Triaxial,6.3432446,429.0820098676888,79.30533515827561,0.014759990386664867,0.00730239599943161,0.006047813221812248,20251228_220922
bio_005,entity,3,fact,729,0.9617406129837036,0.9855719804763794,Spherical,6.2747126,397.90717652490076,80.74736863942513,0.012096427381038666,0.011749889701604843,0.011188529431819916,20251228_220922
bio_005,entity,3,hallucination,976,0.9102360010147095,0.9402984976768494,Spherical,6.504917,497.02298497026857,89.36965775446866,0.009785348549485207,0.008651826530694962,0.008107450790703297,20251228_220922
bio_006,entity,2,fact,484,0.838787853717804,0.890571117401123,Triaxial,5.943349,303.30502672206995,82.21800473869294,0.014322031289339066,0.011359044350683689,0.010076481848955154,20251228_220922
bio_006,entity,2,hallucination,1397,0.880855917930603,0.8854599595069885,Triaxial,6.753125,634.6685308480646,80.58922904788858,0.006438803859055042,0.005048275925219059,0.004995913710445166,20251228_220922
bio_007,entity,3,fact,981,0.7103691101074219,0.8096675872802734,Triaxial,6.512992,497.24293366570805,82.08454846956155,0.012751567177474499,0.008359438739717007,0.006434750743210316,20251228_220922
bio_007,entity,3,hallucination,275,0.7275322079658508,0.7774261832237244,Triaxial,5.4293284,181.54865046153273,71.80372347695383,0.0267848651856184,0.016188543289899826,0.014177312143146992,20251228_220922
bio_008,entity,2,fact,861,0.6332354545593262,0.7366034984588623,Triaxial,6.4137807,452.30378797306236,79.38604492576383,0.014895973727107048,0.00808232743293047,0.00597309460863471,20251228_220922
bio_008,entity,2,hallucination,285,0.9178847074508667,0.961031973361969,Spherical,5.481413,202.29137206500158,82.47144060273298,0.015139632858335972,0.013982698321342468,0.012755327858030796,20251228_220922
bio_009,entity,2,fact,683,0.9729137420654297,0.9878097772598267,Spherical,6.223564,384.2905630379347,79.17138359246336,0.011038511991500854,0.010771028697490692,0.010448627173900604,20251228_220922
bio_009,entity,2,hallucination,713,0.9387415051460266,0.9516466856002808,Spherical,6.2568674,396.6406570833216,87.17812522351608,0.011264189146459103,0.010201203636825085,0.009926404803991318,20251228_220922
bio_010,entity,3,fact,443,0.7405266761779785,0.9188318848609924,Triaxial,5.862305,273.6638631112275,81.27679361914218,0.018532484769821167,0.015646087005734444,0.010162840597331524,20251228_220922
bio_010,entity,3,hallucination,462,0.7397480607032776,0.7545132040977478,Triaxial,5.892858,271.09022840392817,76.42724161035123,0.022939397022128105,0.013059173710644245,0.012553063221275806,20251228_220922
bio_011,entity,2,fact,757,0.7647811770439148,0.7906572818756104,Triaxial,6.3332105,447.24407883036537,74.85343809728946,0.009670567698776722,0.006045448128134012,0.005656220950186253,20251228_220922
bio_011,entity,2,hallucination,1422,0.6970224380493164,0.939415693283081,Triaxial,6.74483,593.7956428676011,86.13009448500506,0.010571613907814026,0.009329468943178654,0.005136115942150354,20251228_220922
bio_012,entity,3,fact,609,0.7037298083305359,0.7566301226615906,Triaxial,6.1436534,363.81713110532587,80.40114967067304,0.015025737695395947,0.008602071553468704,0.007441280875355005,20251228_220922
bio_012,entity,3,hallucination,517,0.8414576053619385,0.8859124779701233,Triaxial,6.029667,342.84488450497713,78.43271554061275,0.010924308560788631,0.008573844097554684,0.007734966464340687,20251228_220922
bio_013,entity,2,fact,526,0.8025634288787842,0.9027957320213318,Triaxial,6.018044,327.5932204344778,74.35420571105689,0.013315937481820583,0.010853024199604988,0.008576902560889721,20251228_220922
bio_013,entity,2,hallucination,320,0.8979946374893188,0.9269923567771912,Triaxial,5.606552,234.85289609435756,88.62857774271446,0.012418452650308609,0.010671360418200493,0.010014169849455357,20251228_220922
bio_014,entity,3,fact,325,0.8987799286842346,0.9653590321540833,Triaxial,5.6146135,234.02013308607707,80.09548378786575,0.012254438363015652,0.011420132592320442,0.009899199940264225,20251228_220922
bio_014,entity,3,hallucination,1051,0.6635833978652954,0.8120895624160767,Triaxial,6.5498857,501.6736957600354,83.69529503762755,0.013286611065268517,0.008762380108237267,0.005850665271282196,20251228_220922
bio_015,entity,2,fact,311,0.9167759418487549,0.9646354913711548,Spherical,5.590258,231.37071144399076,83.94638169518149,0.01368993241339922,0.012738777324557304,0.011506089940667152,20251228_220922
bio_015,entity,2,hallucination,1080,0.8767641186714172,0.9527124762535095,Triaxial,6.5945363,552.1464578484274,88.41891771526008,0.008135748095810413,0.007384501863270998,0.0062540746293962,20251228_220922
bio_016,entity,3,fact,299,0.8009609580039978,0.8132227659225464,Triaxial,5.5191445,207.34768882740997,71.6754707652915,0.01864520274102688,0.012330655008554459,0.011961612850427628,20251228_220922
bio_016,entity,3,hallucination,422,0.6647219657897949,0.9432345628738403,Triaxial,5.8132086,257.83378878668094,80.22271553925708,0.020011410117149353,0.01780397817492485,0.008842146955430508,20251228_220922
bio_017,entity,2,fact,2064,0.8676444888114929,0.8937317132949829,Triaxial,6.93528,716.8619844963308,79.54610985711889,0.006686712149530649,0.005341054406017065,0.0050338031724095345,20251228_220922
bio_017,entity,2,hallucination,1848,0.8798232078552246,0.9013369083404541,Triaxial,6.888609,690.6093979675285,77.49963870931036,0.006795789580792189,0.005520954262465239,0.005260544829070568,20251228_220922
bio_018,entity,3,fact,297,0.8744564056396484,0.9380907416343689,Triaxial,5.530432,213.11003681689706,79.96652290574116,0.016254199668765068,0.014303927309811115,0.012429164722561836,20251228_220922
bio_018,entity,3,hallucination,762,0.8759027123451233,0.9048416614532471,Triaxial,6.3436728,450.9463627444787,84.61826373238172,0.008381488732993603,0.0068622468970716,0.006430324167013168,20251228_220922
bio_019,entity,2,fact,434,0.6576976180076599,0.6928195953369141,Triaxial,5.8660364,285.20618957726055,77.88931244228988,0.018675077706575394,0.008964018896222115,0.008078208193182945,20251228_220922
bio_019,entity,2,hallucination,713,0.7408075332641602,0.8532566428184509,Triaxial,6.2898955,431.7941032403705,84.10262315482882,0.010006326250731945,0.007285074796527624,0.005491429474204779,20251228_220922
bio_020,entity,3,fact,198,0.8104796409606934,0.8843413591384888,Triaxial,5.142008,144.42752721729684,80.76524355758852,0.02505156584084034,0.019591817632317543,0.01645580492913723,20251228_220922
bio_020,entity,3,hallucination,696,0.6113346219062805,0.659868597984314,Triaxial,6.2574143,401.73321939894544,78.14200952396843,0.015735415741801262,0.0068516177125275135,0.005880796816200018,20251228_220922
phys_001,entity,2,fact,192,0.6766985058784485,0.6841215491294861,Triaxial,5.0647874,123.33250344599486,67.62919488620257,0.038295846432447433,0.01792330853641033,0.0175364650785923,20251228_220922
phys_001,entity,2,hallucination,195,0.6540893912315369,0.6699308156967163,Triaxial,5.074188,122.98372508304018,66.85055997292032,0.03970165550708771,0.017818395048379898,0.01698567345738411,20251228_220922
phys_002,entity,2,fact,948,0.792384147644043,0.8749507665634155,Triaxial,6.497173,504.8934643402348,84.44471585624237,0.010165775194764137,0.0077822948805987835,0.006382811814546585,20251228_220922
phys_002,entity,2,hallucination,810,0.7390282154083252,0.9111124277114868,Triaxial,6.3776417,454.74328234866454,84.74689095753793,0.010555507615208626,0.008762398734688759,0.005765024572610855,20251228_220922
phys_003,entity,2,fact,1016,0.8643314838409424,0.9620250463485718,Triaxial,6.5363417,520.6419428016437,74.9283275655659,0.008325952105224133,0.00770560372620821,0.006220060400664806,20251228_220922
phys_003,entity,2,hallucination,437,0.8830064535140991,0.9027527570724487,Triaxial,5.87698,297.5205876881661,78.6233190753001,0.01114561129361391,0.00908325519412756,0.008690237067639828,20251228_220922
phys_004,entity,3,fact,458,0.7375817894935608,0.7661845684051514,Triaxial,5.8988886,289.34474479491456,79.14768111140378,0.01764393039047718,0.010357671417295933,0.009598772041499615,20251228_220922
phys_004,entity,3,hallucination,185,0.6961457133293152,0.9447799921035767,Triaxial,5.051529,126.42053628503723,74.10781562214358,0.031027060002088547,0.02769504114985466,0.015036297962069511,20251228_220922
