sample_id,domain,complexity,l5_fact_l0_norm,l5_fact_reconstruction_error,l5_fact_gini,l5_fact_sphericity,l5_fact_shape_class,l5_fact_dimensionality,l5_hall_l0_norm,l5_hall_reconstruction_error,l5_hall_gini,l5_hall_sphericity,l5_hall_shape_class,l5_hall_dimensionality,l12_fact_l0_norm,l12_fact_reconstruction_error,l12_fact_gini,l12_fact_sphericity,l12_fact_shape_class,l12_fact_dimensionality,l12_hall_l0_norm,l12_hall_reconstruction_error,l12_hall_gini,l12_hall_sphericity,l12_hall_shape_class,l12_hall_dimensionality,l20_fact_l0_norm,l20_fact_reconstruction_error,l20_fact_gini,l20_fact_sphericity,l20_fact_shape_class,l20_fact_dimensionality,l20_hall_l0_norm,l20_hall_reconstruction_error,l20_hall_gini,l20_hall_sphericity,l20_hall_shape_class,l20_hall_dimensionality,centroid_drift_fact,centroid_drift_hall,centroid_drift_diff,axis_twist_fact,axis_twist_hall,axis_twist_diff,stability_fact,stability_hall,stability_diff,entropy_fact,entropy_hall,entropy_diff,cross_layer_consistency_fact,cross_layer_consistency_hall,cross_layer_consistency_diff,run_id
logic_123,logical,4,995,125.61162567138672,0.2513876604610521,0.7745328545570374,Triaxial,462.2464787985985,998,126.00379180908203,0.251277701857467,0.7726624011993408,Triaxial,463.10955321640245,1487,331.2652893066406,0.23710595833807413,0.8257640600204468,Triaxial,690.4071044607969,1455,326.4371337890625,0.235929003098573,0.8240838050842285,Triaxial,683.0611927992928,1086,505.87896728515625,0.21318097601029717,0.7396912574768066,Triaxial,598.1582267918113,1067,498.4782409667969,0.21421903245500817,0.7249116897583008,Triaxial,591.3213460466703,4.380476753339468,4.1300520250461075,-0.2504247282933605,0.08622923312351063,0.29673544559612924,0.2105062124726186,1.0,0.8181818181818182,0.18181818181818177,3.7047154903411865,3.7053146362304688,0.0005991458892822266,0.05474600940942764,0.05457670986652374,0.00016929954290390015,20251229_021806
logic_124,logical,5,1031,128.5314178466797,0.2506903765395405,0.7730175256729126,Triaxial,476.66586470937085,1037,128.8231201171875,0.25199973704277645,0.7732908129692078,Triaxial,477.68455747691905,1482,332.06805419921875,0.23935059659856983,0.8274929523468018,Triaxial,686.6372719136295,1410,317.9720458984375,0.23694229020973068,0.8243414759635925,Triaxial,669.7094534356762,1097,507.8411865234375,0.20815702474743425,0.672977864742279,Triaxial,600.6923738253132,1066,493.0344543457031,0.20899121818996758,0.6900443434715271,Triaxial,583.4087754406764,7.233319712390118,4.8234484462891665,-2.409871266100952,0.4528396604992987,0.5702692927426095,0.11742963224331082,1.0,1.0,0.0,3.7086048126220703,3.7073090076446533,-0.0012958049774169922,0.05512028932571411,0.05419541895389557,0.0009248703718185425,20251229_021806
logic_125,logical,6,1033,129.09640502929688,0.24748003270399632,0.7794300317764282,Triaxial,480.7151934658533,1017,128.81903076171875,0.246318775176823,0.7789596915245056,Triaxial,476.1064980740385,1341,315.51226806640625,0.2411429908686924,0.8108307123184204,Triaxial,644.1596718476748,1401,321.0235290527344,0.24073643830125846,0.8118957281112671,Triaxial,662.7531427953531,1149,514.6614379882812,0.2070366132664334,0.7375185489654541,Triaxial,613.2530698502592,1282,554.9472045898438,0.20588384996166176,0.7539684772491455,Triaxial,666.079071789795,8.080993837739419,8.935250822197705,0.8542569844582868,1.2937683840142329,1.2217328585352862,-0.07203552547894665,1.0,1.0,0.0,3.7077205181121826,3.7078816890716553,0.00016117095947265625,0.058875277638435364,0.0636187493801117,-0.004743471741676331,20251229_021806
logic_126,logical,5,978,124.51089477539062,0.25037924808288836,0.776548445224762,Triaxial,454.89756350405054,988,125.70535278320312,0.25111491130875496,0.7791642546653748,Triaxial,458.9244387177258,1326,294.00238037109375,0.23399534985884873,0.8368813395500183,Triaxial,651.9454434720478,1350,303.0750427246094,0.2371929684411802,0.8343796730041504,Triaxial,659.6533113727914,979,461.330810546875,0.20747417586343486,0.6641989946365356,Triaxial,546.452648262219,956,450.02813720703125,0.20756591971488847,0.661104679107666,Triaxial,534.943756910309,7.086289745941288,4.670512194466768,-2.4157775514745206,0.4873863222583447,0.5619739576765858,0.07458763541824104,1.0,1.0,0.0,3.698253870010376,3.7030282020568848,0.004774332046508789,0.05858193337917328,0.04857291281223297,0.010009020566940308,20251229_021806
logic_127,logical,4,1034,130.738525390625,0.24838918392823617,0.7938303351402283,Triaxial,485.57749663287984,1018,128.37991333007812,0.24643013861934415,0.7954424023628235,Triaxial,483.4939227658757,1494,351.51239013671875,0.2440766797488667,0.8093599677085876,Triaxial,684.0141946718455,1525,359.9249572753906,0.24475141633426412,0.8124116659164429,Triaxial,689.6270261340986,1318,603.9485473632812,0.2091916044491553,0.8278603553771973,Triaxial,683.4993979222716,1308,595.8868408203125,0.20760240295554366,0.8494329452514648,Triaxial,685.3960135965427,8.14148002030405,8.61828257728314,0.4768025569790897,1.1016287334900887,1.5860960499292802,0.4844673164391915,0.8181818181818182,1.0,-0.18181818181818177,3.7183988094329834,3.7223823070526123,0.003983497619628906,0.06920510530471802,0.06928904354572296,-0.00008393824100494385,20251229_021806
logic_128,logical,6,1006,128.3411865234375,0.24723504902848492,0.7870268225669861,Triaxial,477.13978268857574,1038,131.42721557617188,0.2476024116420794,0.7880645394325256,Triaxial,490.3567536863575,1576,352.5686950683594,0.2433967855437824,0.8225932121276855,Triaxial,705.5516924328258,1651,374.5916442871094,0.24658077362913322,0.8296400904655457,Triaxial,719.7637223985826,1303,593.9230346679688,0.21013659847313715,0.7505113482475281,Triaxial,674.9967352625753,1427,660.4348754882812,0.21292780348653095,0.8276975154876709,Triaxial,722.1970393918277,15.746909621635966,19.464395484099995,3.717485862464029,2.307747193917624,9.28948099579428,6.981733801876656,1.0,0.8181818181818182,0.18181818181818177,3.714380979537964,3.7266712188720703,0.012290239334106445,0.07641273736953735,0.07694768905639648,-0.0005349516868591309,20251229_021806
logic_129,logical,5,1066,133.1273956298828,0.24933992043035214,0.787058413028717,Triaxial,494.7024829635056,1039,130.5873260498047,0.24695497115646026,0.7917922735214233,Triaxial,486.66361545237856,1628,369.0637512207031,0.249862755486276,0.8008279800415039,Triaxial,706.2332075162619,1613,363.38812255859375,0.2516578625515258,0.8096243143081665,Triaxial,702.7910616033619,1256,555.5108642578125,0.2065272036138821,0.7850033640861511,Triaxial,660.3824868218969,1388,610.197998046875,0.2070384200051556,0.8369212746620178,Triaxial,705.7935712166025,9.497776943433728,7.691614719841933,-1.8061622235917945,1.0127840352339221,2.087410219934921,1.074626184700999,1.0,0.8181818181818182,0.18181818181818177,3.716242551803589,3.7130234241485596,-0.003219127655029297,0.07661662250757217,0.07436269521713257,0.0022539272904396057,20251229_021806
logic_130,logical,4,379,103.3169937133789,0.24551396505983636,0.702167809009552,Triaxial,243.33135582417626,526,111.91546630859375,0.23649880296607662,0.7075449824333191,Triaxial,320.85148997178277,720,163.7283935546875,0.18223275624289292,0.9467131495475769,Spherical,467.14058550857123,788,180.9545440673828,0.20630712160106368,0.655118465423584,Triaxial,469.16714596217406,1249,571.5673828125,0.1981696869978795,0.7943872809410095,Triaxial,682.3584536062618,1303,593.2960815429688,0.20196932729299544,0.6906406283378601,Triaxial,687.6706751314791,84.21825188758864,80.20571408103862,-4.012537806550014,73.6421134113088,44.26688925863261,-29.37522415267619,1.0,1.0,0.0,3.8285036087036133,3.8188681602478027,-0.009635448455810547,0.05502508580684662,0.041166357696056366,0.013858728110790253,20251229_021806
logic_131,logical,5,1026,127.68002319335938,0.24988116500267177,0.785698413848877,Triaxial,474.4828737284824,1037,130.42572021484375,0.24925223495555326,0.7868502736091614,Triaxial,480.7572797719583,1443,331.3985290527344,0.24240758125729012,0.8132926821708679,Triaxial,668.1053342290068,1413,332.3658752441406,0.24042125348086674,0.8373323678970337,Triaxial,667.8127511482909,1235,565.104736328125,0.21316180846558042,0.7299579381942749,Triaxial,641.220615367,1310,591.7652587890625,0.2070278348906971,0.7211647629737854,Triaxial,671.2181426147897,10.447736073544187,11.681622690302781,1.2338866167585945,0.7200928184643994,1.8528741322820244,1.1327813138176248,0.8181818181818182,1.0,-0.18181818181818177,3.6979801654815674,3.704771041870117,0.006790876388549805,0.06653293967247009,0.06724173575639725,-0.0007087960839271545,20251229_021806
logic_132,logical,6,1088,133.5746612548828,0.25030758334232983,0.7887846231460571,Triaxial,509.61510725254203,1143,142.3714599609375,0.24726743820991026,0.7713307738304138,Triaxial,529.946949068163,1660,374.22027587890625,0.24526710652435546,0.8511785268783569,Triaxial,723.2277860404769,1670,381.6417236328125,0.2467661275696369,0.8583541512489319,Triaxial,724.5381542182663,1142,532.111328125,0.21480845748535593,0.7588487863540649,Triaxial,611.3343110992897,1223,554.479736328125,0.2096015072057078,0.8037174344062805,Triaxial,653.8657672966877,17.0166073137712,19.923284102231285,2.9066767884600857,18.3365236629745,21.325416233879654,2.988892570905154,0.8181818181818182,1.0,-0.18181818181818177,3.732177495956421,3.7408366203308105,0.008659124374389648,0.06971952319145203,0.07413482666015625,-0.004415303468704224,20251229_021806
logic_133,logical,4,1024,128.41929626464844,0.2483115643505438,0.7831825613975525,Triaxial,476.4716317005886,1009,127.25957489013672,0.24781165596544863,0.7862172722816467,Triaxial,471.31785367601793,1424,321.3607482910156,0.23987596870015238,0.8223162889480591,Triaxial,667.043396349144,1432,322.0036926269531,0.23955709480096843,0.8249474167823792,Triaxial,669.7883065098564,1155,509.95562744140625,0.20375588658881427,0.6664474606513977,Triaxial,628.6908863786308,1190,518.8065795898438,0.20483148511488314,0.6794619560241699,Triaxial,639.2837248539967,7.458194114360889,8.186307516516191,0.7281134021553015,0.6167553302428692,0.3140353198057528,-0.30272001043711644,0.8181818181818182,0.8181818181818182,0.0,3.7050955295562744,3.7027976512908936,-0.0022978782653808594,0.06575880944728851,0.06896445900201797,-0.0032056495547294617,20251229_021806
logic_134,logical,5,950,161.0310821533203,0.2547192841072605,0.8050784468650818,Triaxial,490.86759360642463,1171,185.82275390625,0.2673288138891863,0.7595066428184509,Triaxial,541.8827505118244,964,214.5946807861328,0.21666899676097073,0.9801364541053772,Spherical,555.591228452869,1043,238.6845245361328,0.2216318189950639,0.943729817867279,Spherical,580.0624671513058,681,334.5832824707031,0.19635874934480468,0.5648108720779419,Prolate,399.911394576926,1114,489.7060241699219,0.20120328645763275,0.6494734287261963,Triaxial,617.2297991364385,75.19697513301223,68.87727452100664,-6.31970061200559,54.419787565161265,45.07305153244501,-9.346736032716258,1.0,0.8181818181818182,0.18181818181818177,3.8014256954193115,3.8142898082733154,0.012864112854003906,0.03314892575144768,0.048641838133335114,-0.015492912381887436,20251229_021806
logic_135,logical,6,1002,126.06908416748047,0.25027052023751284,0.7897136807441711,Triaxial,470.2635052554256,1012,127.80194854736328,0.25017532978134005,0.7920446395874023,Triaxial,473.51712541237146,1470,332.4407653808594,0.2384364180730114,0.8343098759651184,Triaxial,681.0694665067832,1514,346.59039306640625,0.23852759515580102,0.8256877064704895,Triaxial,690.8887653779847,1241,571.8623046875,0.2157667514742938,0.7587677836418152,Triaxial,647.1859322954573,1276,578.3900756835938,0.21211583097655096,0.7644003629684448,Triaxial,661.6197348669933,10.303261753699191,10.489743650919763,0.18648189722057218,0.820437714476089,1.9714946294090032,1.1510569149329142,1.0,1.0,0.0,3.7066638469696045,3.7089412212371826,0.002277374267578125,0.07122515141963959,0.07517465949058533,-0.00394950807094574,20251229_021806
logic_136,logical,5,1044,130.4077911376953,0.2496254993214564,0.7850260734558105,Triaxial,483.5288053280582,1033,130.7220001220703,0.24748542271078522,0.7827154397964478,Triaxial,480.3914827462512,1499,349.46868896484375,0.24494631584519766,0.8389564752578735,Triaxial,682.4640033451859,1474,338.57440185546875,0.24553375807949074,0.8232808113098145,Triaxial,674.918135517967,945,443.8922424316406,0.2005248878142576,0.7045955657958984,Triaxial,526.5284869478211,1001,473.4234619140625,0.20297816942012825,0.7266506552696228,Triaxial,553.8045372456214,8.47966141719696,9.6247568039174,1.14509538672044,0.19782350757194625,1.8012451815557589,1.6034216739838125,0.8181818181818182,0.8181818181818182,0.0,3.7024495601654053,3.699453830718994,-0.002995729446411133,0.06503841280937195,0.0667065978050232,-0.0016681849956512451,20251229_021806
logic_137,logical,4,1054,133.08827209472656,0.25033135952138186,0.7806803584098816,Triaxial,490.96643626844997,819,149.6377716064453,0.2541812144408979,0.6776769757270813,Triaxial,435.10412991917707,1508,347.5425109863281,0.23841801189311007,0.8369429111480713,Triaxial,690.3558262269265,634,166.68072509765625,0.2009926358259968,0.7549881339073181,Triaxial,407.2889673598146,1586,724.7818603515625,0.2157569854907344,0.8790348172187805,Triaxial,761.7408860954902,827,388.3713073730469,0.20087582275998028,0.6281867027282715,Triaxial,485.4648292995393,23.75657409104152,79.07381103547591,55.31723694443439,5.517006390894972,67.107388643786,61.590382252891025,1.0,0.8181818181818182,0.18181818181818177,3.7251882553100586,3.806838035583496,0.0816497802734375,0.08267362415790558,0.04050018638372421,0.042173437774181366,20251229_021806
logic_138,logical,6,1038,128.75682067871094,0.24812056548468142,0.7887598872184753,Triaxial,485.4337968953692,1024,128.5564727783203,0.24781465225683919,0.7954193353652954,Triaxial,480.88310731979,1461,335.81256103515625,0.24149816655083844,0.8424526453018188,Triaxial,676.5537174418918,1480,338.0592041015625,0.2420798433708824,0.8479955792427063,Triaxial,681.8382478365215,1165,544.1905517578125,0.2114402044144934,0.6909076571464539,Triaxial,618.260153218583,1211,557.3917846679688,0.20611950626161457,0.7070153951644897,Triaxial,635.3350104206161,15.087001280121822,15.652076698704443,0.5650754185826212,2.8143165622110504,4.308344291826173,1.4940277296151225,1.0,1.0,0.0,3.7143726348876953,3.713486433029175,-0.0008862018585205078,0.07069632411003113,0.07846646755933762,-0.007770143449306488,20251229_021806
logic_139,logical,5,355,102.49244689941406,0.216384021797297,0.746349573135376,Triaxial,247.49170915930776,1058,133.47714233398438,0.24817371409720312,0.7862403988838196,Triaxial,494.7984189481036,614,156.5332489013672,0.20197898945238713,0.9224990010261536,Spherical,404.31180847699784,1681,371.39208984375,0.24504705796505277,0.8115977644920349,Triaxial,719.3890129487517,797,387.9934997558594,0.19010722511977063,0.5695284008979797,Prolate,464.4923242974958,1334,607.0398559570312,0.20495276508380322,0.8269619345664978,Triaxial,675.0095309384284,77.486386794069,12.171420971812545,-65.31496582225645,81.45318162722427,4.473476783473585,-76.97970484375068,1.0,1.0,0.0,3.8608107566833496,3.7214572429656982,-0.13935351371765137,0.024088725447654724,0.07204221189022064,-0.04795348644256592,20251229_021806
logic_140,logical,4,833,143.14627075195312,0.25015857349925175,0.8221330046653748,Triaxial,459.92048555363806,749,132.00106811523438,0.2592980372936817,0.7584532499313354,Triaxial,419.1733056574676,1333,286.9092712402344,0.22689256478180275,0.9569391012191772,Spherical,674.970830055158,853,208.93081665039062,0.2257591040701008,0.9497363567352295,Spherical,503.9354000155913,1264,551.5635986328125,0.20318301871475541,0.7200647592544556,Triaxial,691.2348545722598,929,426.0367126464844,0.1908731108303241,0.5645056366920471,Prolate,516.4675260070034,78.84451465211447,76.60099925546571,-2.2435153966487604,84.9932494326673,34.943431207205855,-50.04981822546144,1.0,1.0,0.0,3.843665838241577,3.8482930660247803,0.004627227783203125,0.06535223126411438,0.03870270401239395,0.02664952725172043,20251229_021806
logic_141,logical,5,1014,130.1278533935547,0.24877716323261212,0.7865918874740601,Triaxial,479.89203618955014,1029,131.2460174560547,0.2476979700332511,0.7847512364387512,Triaxial,485.8890061533375,1595,360.41070556640625,0.24153385710843445,0.8227726817131042,Triaxial,706.4125189218768,1606,361.1005554199219,0.24458716821400217,0.8396653532981873,Triaxial,707.4950839520147,1346,605.1373901367188,0.2116765778372185,0.794024646282196,Triaxial,693.8489427930676,1269,572.2614135742188,0.20992092675943885,0.7864935398101807,Triaxial,666.4009066970096,10.251081167831902,8.57679691167538,-1.6742842561565219,1.8639314800339883,0.3642321376310796,-1.4996993424029088,0.8181818181818182,1.0,-0.18181818181818177,3.7190117835998535,3.713874340057373,-0.005137443542480469,0.07810185849666595,0.07195398956537247,0.0061478689312934875,20251229_021806
logic_142,logical,6,611,123.456787109375,0.24551962104162728,0.721104621887207,Triaxial,382.06135318616225,456,112.07485961914062,0.2274555114244592,0.720089316368103,Triaxial,300.37449981675917,624,166.57321166992188,0.21188601674856988,0.8456805348396301,Triaxial,408.2447339245826,827,179.8656005859375,0.20832949698043057,0.6484655141830444,Triaxial,483.888323086778,1401,583.647705078125,0.20662608654037617,0.7146748900413513,Triaxial,743.3008298596413,1100,471.7020568847656,0.1966599690808679,0.581916332244873,Triaxial,599.4382316704153,80.10730568390579,83.41028783051453,3.3029821466087412,73.84532359599062,11.437849675392702,-62.40747392059792,1.0,0.8181818181818182,0.18181818181818177,3.8594048023223877,3.859002113342285,-0.00040268898010253906,0.05613875761628151,0.040349796414375305,0.015788961201906204,20251229_021806
logic_143,logical,4,504,108.247314453125,0.23199561074677333,0.7446375489234924,Triaxial,327.75655956718543,450,110.06155395507812,0.23432858250022215,0.8073665499687195,Triaxial,299.0650799117939,850,184.68406677246094,0.20924492734424338,0.9743408560752869,Spherical,503.893117490023,727,179.66543579101562,0.205726495850044,0.8562372922897339,Triaxial,455.14439004299066,818,379.5005798339844,0.1961977186965702,0.6259387135505676,Triaxial,500.0406941333201,739,342.63677978515625,0.18556165466822572,0.6957265734672546,Triaxial,465.8559164800362,71.25589953958573,73.40938437318877,2.153484833603045,62.08652669837626,74.73624058584922,12.649713887472956,0.8181818181818182,1.0,-0.18181818181818177,3.850020170211792,3.8568429946899414,0.006822824478149414,0.047007158398628235,0.030010273680090904,0.01699688471853733,20251229_021806
logic_144,logical,5,1070,136.60707092285156,0.2534438881568102,0.775445282459259,Triaxial,492.4453482493336,1021,128.9150848388672,0.2494425469745407,0.7990896105766296,Triaxial,476.10691623900306,1511,354.7065124511719,0.24618358242328942,0.8033846020698547,Triaxial,684.2764166188308,1501,338.4712829589844,0.24029712478883392,0.8231434226036072,Triaxial,688.8612155870758,1725,795.6550903320312,0.2093938603708887,0.8770374059677124,Triaxial,810.8451229333713,1386,640.7203369140625,0.21075812792673987,0.7551487684249878,Triaxial,707.9981305155592,27.785169054397908,14.602868946930581,-13.182300107467327,15.116703941356263,2.1007750122932842,-13.01592892906298,1.0,1.0,0.0,3.724945068359375,3.7059803009033203,-0.018964767456054688,0.08872917294502258,0.06990574300289154,0.018823429942131042,20251229_021806
logic_145,logical,6,1013,130.4756317138672,0.24793824623991845,0.7900708913803101,Triaxial,476.0580745922201,1022,129.8786163330078,0.2478861661015861,0.7935064435005188,Triaxial,478.66400720651194,1505,344.7532043457031,0.24492779518286012,0.8008022308349609,Triaxial,682.9918844185542,1555,357.742919921875,0.24690254723599558,0.810941219329834,Triaxial,694.4571322320173,1266,574.014892578125,0.2062728061263963,0.781959056854248,Triaxial,664.0085406350851,1361,605.26220703125,0.20635560273995313,0.7941560745239258,Triaxial,700.9389761660767,12.855886883164594,12.37222968770352,-0.483657195461074,2.259060990369123,2.506943404311138,0.24788241394201505,0.8181818181818182,1.0,-0.18181818181818177,3.709092617034912,3.710170269012451,0.0010776519775390625,0.0713382363319397,0.07126834988594055,0.00006988644599914551,20251229_021806
logic_146,logical,5,1028,127.92622375488281,0.24826557899882773,0.7807384729385376,Triaxial,481.19107708570584,1038,129.4026336669922,0.24803264068617104,0.7858982682228088,Triaxial,487.5337434953466,1417,320.9688415527344,0.2420756499569734,0.839000403881073,Triaxial,667.2558361882363,1504,345.2466125488281,0.2446454170440806,0.8492209911346436,Triaxial,686.0149684760474,1192,548.0315551757812,0.20036629523619154,0.7888935208320618,Triaxial,653.5167544446953,1196,545.2246704101562,0.19955400308639426,0.8053293824195862,Triaxial,655.8055078698286,7.232017679182466,13.283469701399056,6.051452022216591,0.7211789462589656,2.6538006354066814,1.932621689147716,1.0,1.0,0.0,3.7039968967437744,3.7145657539367676,0.010568857192993164,0.06645934283733368,0.0684608668088913,-0.002001523971557617,20251229_021806
logic_147,logical,4,1064,133.87855529785156,0.24728009684766783,0.7884700298309326,Triaxial,499.25764006948975,1075,134.1046142578125,0.2459225079992411,0.7877212762832642,Triaxial,505.890654139949,1651,393.45843505859375,0.24781636458080603,0.8259453773498535,Triaxial,712.7199613730552,1685,401.408935546875,0.24508881766074575,0.856519341468811,Triaxial,722.9217435815025,1276,596.6301879882812,0.20620987789394163,0.7720515131950378,Triaxial,662.7794588378848,1348,637.2730712890625,0.20744863454066564,0.8588783740997314,Triaxial,687.938458168917,20.657743457306797,20.792913892618067,0.13517043531127015,8.10093916435587,13.349923199387796,5.248984035031926,1.0,1.0,0.0,3.728360891342163,3.7363064289093018,0.007945537567138672,0.0824870765209198,0.08682224899530411,-0.004335172474384308,20251229_021806
logic_148,logical,6,1061,133.8482208251953,0.2499726504760431,0.7972720861434937,Triaxial,495.07453722907405,1048,133.013916015625,0.2508552550935963,0.7995571494102478,Triaxial,491.27067910313906,1482,330.7237243652344,0.24114436717857912,0.8322274088859558,Triaxial,682.7773892061464,1511,336.5506896972656,0.2445809531343801,0.8340592980384827,Triaxial,691.3292250461392,1535,703.4044799804688,0.21471557298240596,0.878110945224762,Triaxial,746.4043885373038,1624,739.2608642578125,0.21657021018456923,0.9222870469093323,Spherical,775.8016254225918,14.534224393892458,15.057175659516664,0.5229512656242061,3.3001957234508486,4.371928376382563,1.0717326529317144,0.8181818181818182,1.0,-0.18181818181818177,3.718912363052368,3.7199151515960693,0.0010027885437011719,0.07090281695127487,0.08032776415348053,-0.009424947202205658,20251229_021806
logic_149,logical,5,1101,137.890625,0.24822208566480075,0.7880162596702576,Triaxial,509.57316203688623,1134,138.14654541015625,0.2516728466290914,0.785443902015686,Triaxial,518.1265296976999,1611,376.8456115722656,0.24345251921464572,0.7999627590179443,Triaxial,706.1785491597013,1609,379.2569580078125,0.2464373602057024,0.8227640986442566,Triaxial,705.2189054955112,1337,609.5225830078125,0.20482250360703724,0.7725831270217896,Triaxial,693.2471022819112,1306,596.9248657226562,0.2042351194128469,0.754738986492157,Triaxial,679.2507098567775,8.744443056614807,8.5633215793018,-0.18112147731300787,3.9967452170375615,4.242517088450762,0.24577187141320023,1.0,1.0,0.0,3.719071626663208,3.7189993858337402,-0.00007224082946777344,0.07124228775501251,0.072416752576828,-0.0011744648218154907,20251229_021806
logic_150,logical,4,1030,129.666015625,0.24972527975586445,0.7804693579673767,Triaxial,484.7074884787382,1077,133.96511840820312,0.2484591474800868,0.7805783748626709,Triaxial,499.83738140229553,1549,354.5135803222656,0.24209614393911028,0.8480668067932129,Triaxial,695.979854416825,1511,342.7533874511719,0.24330004142986073,0.8531392812728882,Triaxial,686.8605011248447,1663,751.7654418945312,0.2143801729741761,0.887994647026062,Triaxial,782.1738708113076,1439,645.5242919921875,0.21211041028364508,0.8186599016189575,Triaxial,717.5617252834255,25.822483195642132,21.161888152587274,-4.660595043054858,3.184629498590582,1.0374088810169537,-2.147220617573628,0.8181818181818182,1.0,-0.18181818181818177,3.7236664295196533,3.7205350399017334,-0.003131389617919922,0.08543594181537628,0.07484925538301468,0.010586686432361603,20251229_021806
logic_151,logical,5,1004,126.52743530273438,0.2522548886813656,0.7838709950447083,Triaxial,466.50500793112116,1002,125.72955322265625,0.2538496569068531,0.7819131016731262,Triaxial,465.3751656504344,1401,313.6318054199219,0.23775563105881758,0.8384016156196594,Triaxial,666.1305164529281,1363,304.5202941894531,0.23861914117679306,0.8273184299468994,Triaxial,655.5963679950385,1217,553.01904296875,0.2116771540775324,0.7543624043464661,Triaxial,653.5765123558838,1148,527.194580078125,0.21387070027242916,0.7121573090553284,Triaxial,620.4942559341438,5.597831827893556,6.374244822138829,0.7764129942452733,0.7564052289376826,0.38461338807931095,-0.37179184085837164,1.0,0.8181818181818182,0.18181818181818177,3.7045373916625977,3.7062478065490723,0.0017104148864746094,0.06310278922319412,0.0613027960062027,0.0017999932169914246,20251229_021806
logic_152,logical,6,1006,126.55801391601562,0.2506969858828172,0.7886162996292114,Triaxial,467.64667921116313,1010,127.43190002441406,0.25074106202886126,0.7850893139839172,Triaxial,470.1300804650315,1457,331.5848388671875,0.23950993884814875,0.838472306728363,Triaxial,676.3358500212761,1442,325.77447509765625,0.23860626090783543,0.8196393251419067,Triaxial,670.0392847834308,1242,564.4215087890625,0.21532705647452688,0.7281922101974487,Triaxial,651.7388030994971,1157,532.35888671875,0.2099980716325478,0.7283272743225098,Triaxial,620.5719904666188,9.63531123395356,8.94887291600306,-0.6864383179505005,1.8048270247388645,1.4452327589927922,-0.35959426574607223,0.8181818181818182,0.8181818181818182,0.0,3.7001893520355225,3.701073169708252,0.0008838176727294922,0.06969892978668213,0.07439983636140823,-0.004700906574726105,20251229_021806
logic_153,logical,4,1060,134.6566619873047,0.24713140924681687,0.7941303849220276,Triaxial,498.75114190164925,1075,136.8026885986328,0.24891479209020417,0.7975833415985107,Triaxial,502.4528108241908,1500,345.19171142578125,0.24422720426339728,0.8346079587936401,Triaxial,684.1198709695028,1437,328.8442687988281,0.24352386868926512,0.827460765838623,Triaxial,672.0300374346167,1205,562.7276611328125,0.20684768457119085,0.8382259607315063,Triaxial,636.183136033967,1200,554.9948120117188,0.20863855565253742,0.8180246353149414,Triaxial,629.4188816023948,16.04418590380466,15.794983656741904,-0.2492022470627564,2.702550157239923,3.48790210539941,0.7853519481594873,0.8181818181818182,1.0,-0.18181818181818177,3.720752716064453,3.724773645401001,0.0040209293365478516,0.0686117634177208,0.06583060324192047,0.0027811601758003235,20251229_021806
logic_154,logical,5,1098,136.49444580078125,0.24953457835499848,0.7853666543960571,Triaxial,502.07764891930225,1063,132.51296997070312,0.2481933049088214,0.7838795185089111,Triaxial,491.25819832648756,1494,346.0016174316406,0.24842536008841565,0.8238818645477295,Triaxial,677.8432770718758,1478,339.86505126953125,0.24594364701746096,0.8243354558944702,Triaxial,676.3383403895506,1205,537.8204345703125,0.20851973214963726,0.7284246683120728,Triaxial,637.2666985511547,1160,533.4050903320312,0.2062803997289806,0.7305086851119995,Triaxial,625.6295347847889,8.187122921535744,8.964929346897815,0.7778064253620709,0.7905577224923253,2.029315307261701,1.2387575847693757,1.0,1.0,0.0,3.708463430404663,3.703836441040039,-0.0046269893646240234,0.06654250621795654,0.0650821179151535,0.0014603883028030396,20251229_021806
logic_155,logical,6,1243,155.56369018554688,0.25223515246007255,0.797643780708313,Triaxial,548.4848162584203,1172,144.8954620361328,0.252175750187013,0.792000949382782,Triaxial,528.7564671207484,1536,360.2532958984375,0.24556603888204642,0.8113367557525635,Triaxial,690.7293321932096,1456,333.7615051269531,0.24344820338454354,0.8160907626152039,Triaxial,674.839183317474,1494,664.88720703125,0.20763610978884772,0.7559953331947327,Triaxial,743.2947232350965,1269,556.4694213867188,0.19879918015950349,0.6784851551055908,Triaxial,665.7334297844952,11.744185486112933,9.477141144886463,-2.2670443412264696,6.804434863620943,3.287237817060222,-3.5171970465607214,1.0,1.0,0.0,3.7263920307159424,3.7212820053100586,-0.005110025405883789,0.06906706839799881,0.06746948510408401,0.001597583293914795,20251229_021806
